gene_id,gene_name,nreg_Rest,resid_Rest,nreg_Stim8hr,resid_Stim8hr,nreg_Stim48hr,resid_Stim48hr,nreg_total,resid_total,baseMean,ess_hart,ess_cegv2,noness_negv1,shet
ENSG00000115365,LANCL1,52,-19.7600468974685,93,8.895598975534966,67,-17.851829746808903,212,-28.716277668742435,55.6457710647411,False,False,False,0.00160917
ENSG00000115392,FANCL,47,15.944602660870398,57,5.983191131517984,31,-5.778293656997363,135,16.14950013539102,7.665085215843714,False,False,False,0.00221987
ENSG00000115414,FN1,41,21.192908585909752,51,21.937060068963525,25,2.3377494866952446,117,45.467718141568525,1.9233521272020493,False,False,False,0.06648032
ENSG00000115415,STAT1,128,-41.79497448074284,242,99.2753896305291,200,46.07418274933099,570,103.55459789911725,361.88148128675846,False,False,False,0.18961795
ENSG00000115419,GLS,57,-24.672719138312743,154,24.976508868540833,101,2.315280122239301,312,2.6190698524673905,124.0417956785564,False,False,False,0.11257042
ENSG00000115421,PAPOLG,28,-27.47644648978975,28,-48.37585012852004,25,-31.713290925326042,81,-107.56558754363584,28.093935886237524,False,False,False,0.11726315
ENSG00000115425,PECR,53,-8.013134537256114,72,17.265023830787356,59,-6.946262212480633,184,2.305627081050609,27.16348191704156,False,False,False,0.00118942
ENSG00000115446,UNC50,63,-8.797578956610394,59,-46.33241150332468,50,-33.79287209922913,172,-88.9228625591642,72.62859784361665,False,False,False,0.01097262
ENSG00000115457,IGFBP2,1,-6.526312555265192,2,-13.965233172143193,39,20.521411635009134,42,0.029865907600747477,0.7427768805590783,True,False,False,0.04685094
ENSG00000115459,ELMOD3,13,-26.146925881710118,21,-32.205235607198276,13,-21.506823532593167,47,-79.85898502150155,9.013432993864585,False,False,False,0.00055054
ENSG00000115464,USP34,50,-37.65645888996495,68,-32.71898384564534,37,-59.225505577121226,155,-129.60094831273153,88.78327601654357,False,False,False,0.33624271
ENSG00000115468,EFHD1,8,-16.202183884553357,2,-20.93198294734773,1,-12.849721720511075,11,-49.98388855241216,1.30849785771384,False,False,False,0.00416937
ENSG00000115484,CCT4,131,46.181199055032394,168,36.54840134942464,287,147.2430799016425,586,229.9726803060995,176.81825604113683,True,True,False,0.19308841
ENSG00000115486,GGCX,13,-15.263063959273307,22,-23.773475503723247,11,-19.19865360765004,46,-58.2351930706466,5.1951699967091205,False,False,False,0.00881201
ENSG00000115504,EHBP1,44,-8.897684781916347,57,-11.180280399867044,49,-10.970680860725693,150,-31.048646042509084,25.004131219991574,False,False,False,0.07740725
ENSG00000115514,TXNDC9,34,-38.80565945317902,50,-43.887373769632674,42,-33.81291214263375,126,-116.50594536544544,57.38684602172529,False,False,False,0.04032196
ENSG00000115520,COQ10B,51,-22.97219680076165,90,-6.79116716438233,49,-27.14752192043676,190,-56.91088588558074,60.75522240359539,False,False,False,0.05874942
ENSG00000115523,GNLY,233,133.74187385824314,229,138.87654690717346,244,141.36937354462646,706,413.98779431004306,96.356601520382,False,False,False,0.00034881
ENSG00000115525,ST3GAL5,95,36.592017187489844,118,51.025114507717575,90,27.704907808508892,303,115.32203950371631,27.727671953311898,False,False,False,0.00692596
ENSG00000115526,CHST10,32,3.7170905029838615,51,-2.766071828736287,34,4.790657575936127,117,5.741676250183701,6.399499955148775,False,False,False,0.01136348
ENSG00000115539,PDCL3,55,-19.32557384185276,81,-15.017220266131616,52,-27.04966090045896,188,-61.392455008443335,62.10465002127241,False,False,False,0.00094598
ENSG00000115540,MOB4,34,-44.94988499275465,47,-55.9116707809213,26,-59.82848226243593,107,-160.69003803611187,76.18971978965145,False,False,False,0.10624712
ENSG00000115541,HSPE1,172,85.05984229145989,181,35.58876774264067,364,201.91452833367737,717,322.5631383677779,242.46020377663612,True,False,False,0.3041172
ENSG00000115548,KDM3A,106,33.022413791433905,119,42.79651704486038,209,112.81240679262764,434,188.63133762892193,60.691513398271226,False,False,False,0.11912782
ENSG00000115568,ZNF142,34,-30.746163502461556,42,-47.82603713093398,26,-35.063914499020484,102,-113.63611513241602,42.12014564034442,False,False,False,0.01209591
ENSG00000115594,IL1R1,13,-2.3733302591208503,39,-5.227352012574308,18,6.781895084675428,70,-0.8187871870197299,2.063260395542536,False,False,False,0.03527199
ENSG00000115604,IL18R1,72,7.283995726129277,134,25.760789905931063,170,95.11397329877306,376,128.15875893083341,66.29662851383532,False,False,False,0.00399029
ENSG00000115607,IL18RAP,68,32.665524770663,156,72.10816391684337,110,69.84516150787906,334,174.61885019538542,21.352966843530428,False,False,False,0.00471638
ENSG00000115641,FHL2,35,-0.47505574768518244,52,2.102033100040572,24,-2.6349985317084474,111,-1.008021179353058,6.344711427344239,False,False,False,0.0052881
ENSG00000115649,CNPPD1,77,-12.123701419523172,101,2.508537568019051,59,-16.116695919217563,237,-25.731859770721684,73.01591313191233,False,False,False,0.00562542
ENSG00000115652,UXS1,77,-13.958529775606266,136,30.761419777487347,70,-15.309515082818479,283,1.4933749190626031,87.9091600757883,False,False,False,0.03451395
ENSG00000115657,ABCB6,69,17.34093150315249,115,28.861325971009364,136,73.65363954712421,320,119.85589702128607,34.676499558554056,False,False,False,0.00067497
ENSG00000115661,STK16,39,-20.723043437908004,68,-9.050715783027883,39,-34.83608942566643,146,-64.60984864660232,38.50028418138102,False,False,False,0.00379482
ENSG00000115677,HDLBP,94,13.139171215638044,68,-43.12656132429312,91,-19.423323599924117,253,-49.410713708579195,107.75915456127092,False,False,False,0.15904246
ENSG00000115685,PPP1R7,91,-14.758492817877723,98,-19.972239384715152,83,-48.814181811346884,272,-83.54491401393976,164.81585887977462,False,False,False,0.08626305
ENSG00000115687,PASK,32,-10.376228405996606,44,-15.244280604845045,32,-16.095455117850634,108,-41.715964128692285,14.64707066991983,False,False,False,0.00164536
ENSG00000115694,STK25,44,-25.24041321407789,63,-28.253158764527598,34,-40.44419751810608,141,-93.93776949671157,52.42060637693261,False,False,False,0.05179169
ENSG00000115738,ID2,89,-29.051961006294732,153,-4.538252480130495,159,24.110217864921083,401,-9.479995621504145,267.9733334570629,False,False,False,0.21937905
ENSG00000115750,TAF1B,14,-35.434061721732036,34,-25.251013620865123,12,-29.794969256031607,60,-90.48004459862877,14.772781232216463,False,True,False,0.00378717
ENSG00000115756,HPCAL1,45,-4.09945194530701,55,-10.652219808004332,52,-6.405889342456007,152,-21.15756109576735,22.189105414997407,False,False,False,0.13150644
ENSG00000115758,ODC1,121,49.568459860077084,239,80.89198983888866,248,135.185158095975,608,265.64560779494076,197.83282440353554,False,False,False,0.04522547
ENSG00000115760,BIRC6,49,-36.57119446745314,53,-48.92669495156272,40,-48.72730737443176,142,-134.22519679344762,82.33792869333944,False,False,False,0.24902991
ENSG00000115762,PLEKHB2,53,-51.57134788461646,119,-11.877395213633378,81,-35.153026554402146,253,-98.60176965265198,165.90661853572104,False,False,False,0.00396189
ENSG00000115806,GORASP2,71,-16.299510522632005,106,-15.974825780266983,76,-29.70258174622124,253,-61.97691804912023,123.20417187154659,False,False,False,0.10732629
ENSG00000115808,STRN,30,-51.436551953569236,53,-36.58966667639106,36,-43.22279234689124,119,-131.24901097685154,62.06585575987013,False,False,False,0.07543296
ENSG00000115825,PRKD3,48,-8.716904414563267,141,49.93557955556962,80,18.016770006936063,269,59.235445147942414,39.83607452589528,False,False,False,0.06242787
ENSG00000115827,DCAF17,34,-24.190139108751424,66,-25.95094940877287,38,-17.830088646877925,138,-67.97117716440222,38.516741547896245,False,False,False,0.00580161
ENSG00000115828,QPCT,5,-3.934011566443173,74,35.3545964752072,3,-5.082407683821302,82,26.338177224942726,1.1653973540530076,False,False,False,0.00069041
ENSG00000115839,RAB3GAP1,108,52.95684249569955,155,78.61733582331934,104,31.916881512067548,367,163.49105983108643,35.27254500161777,False,False,False,0.01898652
ENSG00000115840,SLC25A12,30,-39.58348326459459,93,-1.5651551132320378,60,-19.38689298839489,183,-60.53553136622152,58.23949691277571,False,False,False,0.06607339
ENSG00000115841,RMDN2,27,5.034214513199856,52,3.0108254642291854,11,-5.161255103065855,90,2.8837848743631866,3.4182400077250477,False,False,False,0.00030822
ENSG00000115866,DARS1,98,0.7073245490344675,126,4.110972489080737,185,47.8895029382704,409,52.7077999763856,168.3256114610354,False,False,False,0.0155433
ENSG00000115875,SRSF7,50,-4.156225418132813,54,-35.3657154459227,32,-32.42261238050091,136,-71.94455324455643,38.742086601854204,False,True,False,0.40513856
ENSG00000115896,PLCL1,38,9.994033522105877,62,24.459255937684937,17,0.8756286430813986,117,35.32891810287221,2.6051004223148264,False,False,False,0.04827914
ENSG00000115902,SLC1A4,127,63.09030632498951,187,126.75568290746608,104,39.5733531052536,418,229.4193423377092,29.128384007205984,False,False,False,0.00991486
ENSG00000115904,SOS1,163,21.033341056843227,202,100.18518180639963,101,-2.4682427778269727,466,118.75028008541588,170.559758904746,False,False,False,0.27692692
ENSG00000115935,WIPF1,142,-11.353384070224962,220,62.35894430861586,128,-76.1807830483992,490,-25.175222810008307,458.430363556042,False,False,False,0.0927611
ENSG00000115942,ORC2,29,-38.329856112452504,44,-48.90520391366017,55,-30.554150762242443,128,-117.78921078835512,59.79512875945615,False,False,False,0.02690683
ENSG00000115944,COX7A2L,76,-11.918927719763829,50,-52.17461653829601,119,11.845169482578711,245,-52.248374775481125,100.22523394214414,False,False,False,0.00211628
ENSG00000115946,PNO1,49,-13.223356661366552,148,22.95363527550964,175,97.38477639009048,372,107.11505500423357,90.0016282370178,False,False,False,0.03330807
ENSG00000115947,ORC4,22,-33.876434403504454,36,-39.35258706690408,22,-42.300539452628215,80,-115.52956092303674,31.080253942981223,False,False,False,0.00249697
ENSG00000115956,PLEK,34,15.006367389556832,47,9.153450480445692,16,3.6835348629453435,97,27.843352732947867,1.6176906407098512,False,False,False,0.0080317
ENSG00000115966,ATF2,64,-39.884964857040416,93,-30.330508493634085,162,23.45477358511812,319,-46.76069976555638,179.62421127132387,False,False,False,0.31030636
ENSG00000115970,THADA,53,-10.685997184664167,94,-1.2116766846993414,42,-23.725618224725366,189,-35.623292094088875,47.981392043204366,False,False,False,0.00102296
ENSG00000115977,AAK1,60,-34.28334683191656,97,-1.699847864673842,142,40.708845211256374,299,4.725650514665972,97.23993136122112,False,False,False,0.22793857
ENSG00000115993,TRAK2,50,-19.661672855056054,62,-12.608450981695327,31,-21.255156673980807,143,-53.52528051073219,32.29301282650398,False,False,False,0.00800739
ENSG00000115998,C2orf42,20,-25.158385445873172,34,-27.952458429898435,9,-29.959818003586882,63,-83.07066187935848,13.563474780417419,False,False,False,0.02979437
ENSG00000116001,TIA1,54,-33.4133867508836,70,-30.36599877170795,60,-32.20253903595007,184,-95.98192455854162,84.9999947619506,False,False,False,0.05575365
ENSG00000116005,PCYOX1,33,-9.366080367613414,42,-12.974124833007167,37,-6.877161919983386,112,-29.217367120603967,12.360575539403865,False,False,False,0.00079168
ENSG00000116016,EPAS1,35,21.33414792792486,111,75.83294124204352,115,64.1507751218717,261,161.31786429184007,8.264216290844429,False,False,False,0.07139037
ENSG00000116017,ARID3A,61,4.447647595330508,93,25.322292886573592,79,3.341990893583855,233,33.111931375487956,34.23600167391595,False,False,False,0.24888491
ENSG00000116044,NFE2L2,67,-27.63674145083651,126,8.506547414916483,58,-50.45189972855752,251,-69.58209376447755,125.8896638680961,False,False,False,0.03417564
ENSG00000116062,MSH6,96,14.511898503981172,111,-5.37612055646774,81,-29.87791688217139,288,-20.74213893465796,115.49386431955665,False,False,False,0.03382103
ENSG00000116095,PLEKHA3,47,-23.094880319226718,77,-20.172708728125855,46,-28.143959395201506,170,-71.41154844255408,57.56519938478679,False,False,False,0.01842543
ENSG00000116096,SPR,11,-4.755194538431605,101,42.89000361091877,78,38.95580659173858,190,77.09061566422574,8.355525555282988,False,False,False,0.00110217
ENSG00000116106,EPHA4,77,32.64769159544857,15,-3.127767517182207,12,0.5936624568925524,104,30.113586535158916,4.513215175139482,False,False,False,0.20803532
ENSG00000116127,ALMS1,38,-12.537949080739544,24,-40.73951342895245,21,-25.764512899580843,83,-79.04197540927284,18.14382718651693,False,False,False,0.00472985
ENSG00000116128,BCL9,29,-11.733996095622913,63,-2.984385947846704,31,-16.442830379652655,123,-31.161212423122272,16.077976360936194,False,False,False,0.0735138
ENSG00000116133,DHCR24,160,85.0003490030732,163,62.16335028147151,176,82.34952501020922,499,229.5132242947539,77.35853027638893,False,False,False,0.04976887
ENSG00000116138,DNAJC16,32,-11.239304015081572,34,-25.387768276301323,16,-15.72792741601982,82,-52.35499970740271,10.847945562160088,False,False,False,0.00258781
ENSG00000116157,GPX7,35,-19.331760490328428,52,-20.879782630960378,42,-11.910879805135167,129,-52.12242292642397,24.969989003374096,False,False,False,0.00102052
ENSG00000116171,SCP2,64,-36.388049703342006,136,34.09736022462235,74,-36.63874311815199,274,-38.92943259687165,115.3658742295196,False,False,False,0.00441405
ENSG00000116191,RALGPS2,14,0.5986103729914038,5,-12.688087226695949,12,1.2548300380528712,31,-10.834646815651674,0.4110180330771449,False,False,False,0.0647448
ENSG00000116198,CEP104,29,-28.097848553685502,44,-33.856016896335476,15,-33.93488913496658,88,-95.88875458498757,26.645034116631965,False,False,False,0.00121932
ENSG00000116199,FAM20B,19,-32.409376803411604,35,-43.116996098215765,30,-27.519939474424767,84,-103.04631237605213,27.82740983442591,False,False,False,0.01905005
ENSG00000116205,TCEANC2,18,-33.70117929430662,43,-24.97997438383014,26,-30.695737103622236,87,-89.37689078175899,23.153279816556164,False,False,False,0.00192869
ENSG00000116209,TMEM59,63,-7.7875978304409585,109,35.53389592417781,79,3.526299810763973,251,31.272597904500827,43.4071551146928,False,False,False,0.00212319
ENSG00000116212,LRRC42,45,-13.126600345439215,90,5.294815625750985,37,-41.04346399561581,172,-48.87524871530404,44.636489177542146,False,False,False,0.00111306
ENSG00000116213,WRAP73,32,-23.052694920467452,40,-42.69764037387283,26,-29.194733123865475,98,-94.94506841820576,30.742916483213378,False,False,False,0.00199267
ENSG00000116237,ICMT,143,52.43909426057148,107,-14.13087370401773,102,8.718305629998753,352,47.0265261865525,113.949453582538,False,False,False,0.09235879
ENSG00000116260,QSOX1,35,3.855841220869852,35,-23.328310961480575,19,-18.437809434218295,89,-37.910279174829014,9.395436621112855,False,False,False,0.0021893
ENSG00000116266,STXBP3,26,-49.90049760897348,73,-12.322420640699235,35,-37.77422970345026,134,-99.99714795312298,51.40465115322138,False,False,False,0.02947041
ENSG00000116273,PHF13,32,-11.825355339877412,37,-28.785393025740504,63,17.649535958467574,132,-22.96121240715034,16.117818928339243,False,False,False,0.36825251
ENSG00000116285,ERRFI1,5,-4.014370126513146,39,8.672497585614074,29,6.4630732044178245,73,11.121200663518753,1.5564759766094867,False,False,False,0.01823639
ENSG00000116288,PARK7,138,39.40822765678365,157,11.63859831430878,88,-50.23294456214242,383,0.8138814089500102,216.6410560658247,False,False,False,0.02733878
ENSG00000116299,ELAPOR1,142,113.13741380153975,129,70.92719216029754,92,47.643515191626136,363,231.70812115346342,10.79357871151414,False,False,False,0.0073713
ENSG00000116337,AMPD2,23,-20.25665044684012,68,-5.722009151776945,24,-25.23609748021591,115,-51.214757078832974,20.285092068742596,False,False,False,0.01645215
ENSG00000116350,SRSF4,43,-49.973082412145445,82,-32.82498852988155,84,-41.818131473677894,209,-124.61620241570489,139.57034891148513,False,False,False,0.27434993
ENSG00000116353,MECR,28,-11.673820812678692,69,-8.467698376445014,60,3.841236999276987,157,-16.30028218984672,23.739235957553227,False,False,False,0.00114809
ENSG00000116396,KCNC4,25,-1.373819966907032,70,13.966615576922038,63,24.060173875472998,158,36.652969485488,8.60771892091835,False,False,False,0.02668766
ENSG00000116406,EDEM3,81,5.794376032379773,60,-33.39748413114194,53,-22.0442913018001,194,-49.647399400562264,58.053277803310415,False,False,False,0.0394092
ENSG00000116455,WDR77,88,9.366505416038663,130,-0.11874032783615007,159,72.86269673313444,377,82.11046182133695,113.94242141673676,False,True,False,0.01365417
ENSG00000116459,ATP5PB,118,9.565196440214805,89,-32.49045694587109,106,-26.067230846335576,313,-48.99249135199186,173.5361065695289,False,False,False,0.00985944
ENSG00000116473,RAP1A,119,-10.712832193824823,158,-12.306910228808675,140,-65.85946053548463,417,-88.87920295811813,456.76067269189554,False,False,False,0.27414978
ENSG00000116478,HDAC1,122,10.05185786081853,151,36.963844453608644,133,16.699456660978854,406,63.71515897540603,148.80878479120761,False,False,False,0.07519199
ENSG00000116489,CAPZA1,84,-26.648246383501544,84,-44.39541977738094,44,-91.27912302955338,212,-162.32278919043586,191.78410388774589,False,False,False,0.13558065
ENSG00000116497,S100PBP,93,15.395164922367456,111,29.615716910608043,128,46.408690159680944,332,91.41957199265644,55.57340696041611,False,False,False,0.02073116
ENSG00000116514,RNF19B,157,83.45296560543642,248,160.1238487782332,326,227.63981529025972,731,471.21662967392933,69.68927561462512,False,False,False,0.12063129
ENSG00000116521,SCAMP3,55,-27.70763291572321,101,-14.333280755173917,70,-21.68568430377742,226,-63.72659797467455,97.893262208371,False,False,False,0.00615392
ENSG00000116525,TRIM62,10,-22.30242498212982,28,-8.691403591083514,15,-6.46741426600061,53,-37.461242839213945,3.575797540121174,False,False,False,0.00808987
ENSG00000116539,ASH1L,132,43.972514706664356,165,63.028953530178285,181,86.67016339931705,478,193.6716316361597,88.77374401086104,False,False,False,0.4155145
ENSG00000116560,SFPQ,110,34.2479746821011,77,-31.773172796271922,170,87.49697730004603,357,89.9717791858752,78.08967142504906,True,False,False,0.5316354
ENSG00000116574,RHOU,87,27.437857531025656,62,13.55191232322882,60,39.97152291091659,209,80.96129276517107,12.495646673632486,False,False,False,0.02295141
ENSG00000116584,ARHGEF2,82,-27.60596316280082,176,36.21670045078889,81,-38.67317267938935,339,-30.06243539140128,193.53365235380898,False,False,False,0.23857249
ENSG00000116586,LAMTOR2,94,5.590826896053713,112,8.609496141792874,75,-27.220384525670994,281,-13.020061487824407,97.27475717140726,False,False,False,0.05241585
ENSG00000116604,MEF2D,86,29.064633689906607,113,38.77735590305859,126,69.74381882533817,325,137.58580841830337,27.471653547299482,False,False,False,0.36908309
ENSG00000116641,DOCK7,62,34.90510086548768,76,33.22410938672741,70,32.313036597215415,208,100.44224684943052,6.15474054375116,False,False,False,0.048662
ENSG00000116649,SRM,173,67.16958145205422,183,-11.138982583020976,298,142.4501838389148,654,198.48078270794804,421.85378412786406,False,False,False,0.05523285
ENSG00000116661,FBXO2,44,18.67492065853916,22,-7.009696078935924,29,13.062812884582875,95,24.728037464186112,1.7579415505332117,False,False,False,0.00471307
ENSG00000116663,FBXO6,77,8.987287929950128,112,37.41510816780291,64,16.664371887857328,253,63.06676798561037,29.71691737891131,False,False,False,0.00194488
ENSG00000116667,C1orf21,61,1.590218684589459,50,-1.1805136671466911,44,-10.829608176256762,155,-10.419903158813995,20.892463517650917,False,False,False,0.13312746
ENSG00000116668,SWT1,42,3.0295033892744527,67,26.45811115605445,32,3.9472172929846217,141,33.43483183831353,5.959097303736576,False,False,False,0.07560924
ENSG00000116670,MAD2L2,102,18.72215314113697,107,3.873785220428033,74,-38.3777069242262,283,-15.781768562661199,102.60469466603284,False,False,False,0.06078529
ENSG00000116675,DNAJC6,55,30.144842791158727,79,35.32756408674294,55,24.58210988897267,189,90.05451676687433,4.5914318813394805,False,False,False,0.16116539
ENSG00000116678,LEPR,48,19.64289725592257,50,11.519064942248825,67,21.10675463796519,165,52.26871683613658,8.014046647161853,False,False,False,0.06076366
ENSG00000116679,IVNS1ABP,105,5.919355401259935,116,-10.34930718853704,189,-24.180701032310054,410,-28.61065281958716,322.2159750657804,False,False,False,0.11036569
ENSG00000116685,KIAA2013,50,-16.657633884396574,43,-47.51642666377154,50,-17.375719383475356,143,-81.54977993164347,46.60943064313739,False,False,False,0.01467233
ENSG00000116688,MFN2,43,-15.82053448119808,50,-43.165525107532815,22,-39.17848938413539,115,-98.16454897286629,41.96724662630332,False,False,False,0.12080066
ENSG00000116690,PRG4,59,29.22063172352156,17,-17.200885615018187,21,-4.008048510667596,97,8.011697597835777,3.4504313788479766,False,False,False,0.00556531
ENSG00000116691,MIIP,63,-0.17780689844332898,112,25.25276663236825,72,-1.5788232685812034,247,23.496136465343717,45.55611997676109,False,False,False,0.00049091
ENSG00000116698,SMG7,13,-30.864743903534418,13,-53.77711286282421,10,-33.37182070297407,36,-118.01367746933269,15.904089406749776,False,False,False,0.14973045
ENSG00000116701,NCF2,59,25.31346255355082,48,22.00989554601276,44,19.591609053150094,151,66.91496715271367,3.535640430815538,False,False,False,0.01297775
ENSG00000116704,SLC35D1,54,1.0755261227618291,94,19.25245720440978,28,-23.135725128769835,176,-2.807741801598226,24.29765860757778,False,False,False,0.00709512
ENSG00000116711,PLA2G4A,9,-6.068941366228913,26,-24.314255348893298,29,-9.392290789054783,64,-39.77548750417699,6.528273702806543,False,False,False,0.02451619
ENSG00000116717,GADD45A,118,57.73217029759842,201,113.43692156145748,172,87.59224730372351,491,258.7613391627794,51.61084694513956,False,False,False,0.03501429
ENSG00000116741,RGS2,69,39.85438319653932,103,53.43322693368961,58,20.88717047325288,230,114.1747806034818,7.231940571643252,False,False,False,0.00474707
ENSG00000116747,RO60,41,-40.829872762200225,58,-42.17820247665401,36,-51.06862149082882,135,-134.07669672968305,76.49907097067457,False,False,False,0.05434671
ENSG00000116750,UCHL5,93,21.149262331581227,87,-22.544932985814896,181,78.77505832365274,361,77.37938766941907,92.02407917539591,False,False,False,0.03579317
ENSG00000116752,BCAS2,55,-26.637102417517895,54,-55.44115941974199,100,0.07003392449021817,209,-82.00822791276967,96.45700128019857,False,False,False,0.00567939
ENSG00000116754,SRSF11,21,-26.972328532819567,17,-52.854414785431146,12,-42.11543198114367,50,-121.94217529939439,21.672598614899872,False,False,False,0.52192955
ENSG00000116761,CTH,52,36.82889304305804,113,85.8556366426711,175,102.65572875216355,340,225.3402584378927,17.549384288454352,False,False,False,0.00264074
ENSG00000116771,AGMAT,129,57.815803570029686,141,33.74427077229912,70,4.724321929398741,340,96.28439627172754,63.55756494565776,False,False,False,0.0010448
ENSG00000116786,PLEKHM2,47,-19.2376253632943,47,-38.931932718097386,26,-46.09207516998853,120,-104.26163325138022,45.7119719070855,False,False,False,0.03659033
ENSG00000116791,CRYZ,44,-9.948616092756303,86,25.778881020011056,58,-4.392527017639409,188,11.437737909615343,23.922176549332463,False,False,False,0.00045644
ENSG00000116793,PHTF1,80,24.74853004431276,98,32.81764987263426,65,8.610417326191289,243,66.1765972431383,23.337160285338197,False,False,False,0.00167047
ENSG00000116809,ZBTB17,57,4.281698548754946,108,27.56603180501976,110,28.692087678338254,275,60.53981803211296,42.12814549075131,False,False,False,0.09339785
ENSG00000116815,CD58,107,30.40399656154233,155,56.752447565588255,89,5.099918508006525,351,92.25636263513711,68.75310408230375,False,False,False,0.01188281
ENSG00000116819,TFAP2E,10,-3.9222913294835333,12,-9.966953580479533,10,-2.151492172549961,32,-16.040737082513026,0.5666500155589778,False,False,False,0.00358501
ENSG00000116824,CD2,195,23.197062407300677,219,-23.247197155142572,254,-3.6648141905398006,668,-3.7149489383816956,1103.7892484820584,False,False,False,0.01486454
ENSG00000116830,TTF2,120,41.1623296126951,105,-2.484478622240843,61,-26.38209979981545,286,12.29575119063881,82.12811495393022,False,False,False,0.00076441
ENSG00000116852,KIF21B,140,37.16919790396305,182,93.76541969015157,156,32.1794846864379,478,163.11410228055252,120.96685933012591,False,False,False,0.04811334
ENSG00000116857,TMEM9,40,5.6636100193303776,42,3.4328152845924294,54,9.981397283343192,136,19.077822587266,8.333490068859122,False,False,False,0.01599885
ENSG00000116863,ADPRS,35,-24.54637278079494,57,-33.37163652540245,64,-16.930081412254225,156,-74.84809071845162,50.94576270728197,False,False,False,0.00499469
ENSG00000116871,MAP7D1,95,-28.223879630779706,154,37.46980243103265,79,-43.67641062068235,328,-34.430487820429406,175.20321750694148,False,False,False,0.10045938
ENSG00000116874,WARS2,28,-17.337957978445253,53,-21.1285892194509,28,-22.395155070920318,109,-60.86170226881647,21.396912609283067,False,False,False,0.00876609
ENSG00000116906,GNPAT,62,-14.9652009612617,60,-38.772091671436726,50,-53.681970854334395,172,-107.41926348703282,85.3387601872021,False,False,False,0.03103675
ENSG00000116918,TSNAX,41,-21.59923119831867,51,-32.93200556757556,22,-49.004476010344675,114,-103.53571277623891,42.03711296129905,False,False,False,0.04615145
ENSG00000116922,C1orf109,35,-13.29896597560738,105,15.729452469649601,67,12.157146320256913,207,14.587632814299134,32.60461408354522,False,True,False,0.0006789
ENSG00000116954,RRAGC,59,-17.47781389058113,119,34.471174926165816,105,43.859599226727504,283,60.85296026231219,45.428966632780224,False,False,False,0.23088078
ENSG00000116962,NID1,8,-0.7961999527406913,22,0.5383450771900868,34,23.44930754370534,64,23.19145266815474,0.35841937643472743,False,False,False,0.01331476
ENSG00000116977,LGALS8,56,-31.06451943760446,112,20.650444163514805,122,12.81223302749656,290,2.398157753406906,92.02932703583267,False,False,False,0.00051846
ENSG00000116984,MTR,45,-23.333906289767,72,-20.28959370090304,84,-0.2764348592125714,201,-43.89993484988261,58.966278751425854,False,False,False,0.01035886
ENSG00000117000,RLF,34,-18.84378220257667,76,4.044112577002423,109,34.850617173854445,219,20.0509475482802,33.63459291871841,False,False,False,0.42615578
ENSG00000117010,ZNF684,11,-19.261042545397725,17,-27.002126600482846,12,-16.77878089368043,40,-63.041950039561,4.983043289010381,False,False,False,0.00101426
ENSG00000117016,RIMS3,52,28.236770932249712,40,13.890157772241583,74,46.416765666015806,166,88.5436943705071,2.747127215590541,False,False,False,0.03168436
ENSG00000117020,AKT3,83,36.729631669103355,92,25.541997420350583,101,45.130862743386736,276,107.40249183284067,20.602060075055476,False,False,False,0.45608482
ENSG00000117036,ETV3,35,-14.044136781985422,49,-16.565032054794372,40,-10.04923898000726,124,-40.658407816787054,18.996649685410144,False,False,False,0.2212614
ENSG00000117054,ACADM,91,9.243564437512404,94,-13.328925900143858,100,-4.951033392343163,285,-9.036394854974617,98.65530552695525,False,False,False,0.003497
ENSG00000117090,SLAMF1,102,-3.316104647076031,171,46.1236555827294,129,7.5471282535963695,402,50.35467918924974,162.25549653080762,False,False,False,0.02071189
ENSG00000117091,CD48,194,54.468226494491404,174,22.963943746962883,212,56.83435960750748,580,134.26652984896177,315.29841766343543,False,False,False,0.01288715
ENSG00000117118,SDHB,114,12.559652564349307,105,-30.21550935167545,171,27.773247075972904,390,10.11739028864676,204.61971077151122,False,False,False,0.01034113
ENSG00000117133,RPF1,41,-20.07739772655667,76,-16.771969088090884,53,-15.467594520011659,170,-52.31696133465921,46.15419623504936,False,False,False,0.00249661
ENSG00000117139,KDM5B,104,37.192723013412746,185,80.83754348069364,125,32.50486261971024,414,150.53512911381662,74.97390154864341,False,False,False,0.0220585
ENSG00000117143,UAP1,91,33.112403111579134,138,34.09125759730331,171,73.14479471254802,400,140.34845542143046,74.89694262613635,False,False,False,0.0288521
ENSG00000117151,CTBS,91,29.927822178756593,131,52.77074197876976,105,25.20963085705526,327,107.90819501458162,43.32035026780281,False,False,False,0.00112418
ENSG00000117153,KLHL12,52,-15.098057881980267,70,-15.48910332501913,66,-20.185218939694508,188,-50.772380146693905,54.81746629581323,False,False,False,0.02776501
ENSG00000117155,SSX2IP,40,-7.333201356996653,42,-14.834980253804027,18,-22.24353038067666,100,-44.41171199147734,13.139491910353204,False,False,False,0.01444548
ENSG00000117222,RBBP5,32,-32.21803079492027,36,-54.813842341271055,37,-38.050683343041584,105,-125.0825564792329,49.788244210280496,False,False,False,0.24620139
ENSG00000117226,GBP3,50,-3.7883049401414013,94,37.278185049746206,60,19.26451888027335,204,52.754398989878155,15.349852741523163,False,False,False,0.00042685
