gene_id,gene_name,n_regulators,resid_responsiveness,my_gene_response,essential_hart,shet
ENSG00000115594,IL1R1,70.0,-0.8187871870197299,52.0,False,0.03527199
ENSG00000115604,IL18R1,376.0,128.15875893083341,237.0,False,0.00399029
ENSG00000115607,IL18RAP,334.0,174.61885019538542,226.0,False,0.00471638
ENSG00000115641,FHL2,111.0,-1.008021179353058,73.0,False,0.0052881
ENSG00000115649,CNPPD1,237.0,-25.731859770721684,146.0,False,0.00562542
ENSG00000115652,UXS1,283.0,1.4933749190626031,191.0,False,0.03451395
ENSG00000115657,ABCB6,320.0,119.85589702128607,216.0,False,0.00067497
ENSG00000115661,STK16,146.0,-64.60984864660232,97.0,False,0.00379482
ENSG00000115677,HDLBP,253.0,-49.410713708579195,161.0,False,0.15904246
ENSG00000115685,PPP1R7,272.0,-83.54491401393976,171.0,False,0.08626305
ENSG00000115687,PASK,108.0,-41.715964128692285,69.0,False,0.00164536
ENSG00000115694,STK25,141.0,-93.93776949671157,90.0,False,0.05179169
ENSG00000115738,ID2,401.0,-9.479995621504145,269.0,False,0.21937905
ENSG00000115750,TAF1B,60.0,-90.48004459862877,35.0,False,0.00378717
ENSG00000115756,HPCAL1,152.0,-21.15756109576735,110.0,False,0.13150644
ENSG00000115758,ODC1,608.0,265.64560779494076,395.0,False,0.04522547
ENSG00000115760,BIRC6,142.0,-134.22519679344762,88.0,False,0.24902991
ENSG00000115762,PLEKHB2,253.0,-98.60176965265198,175.0,False,0.00396189
ENSG00000115806,GORASP2,253.0,-61.97691804912023,175.0,False,0.10732629
ENSG00000115808,STRN,119.0,-131.24901097685154,73.0,False,0.07543296
ENSG00000115825,PRKD3,269.0,59.235445147942414,193.0,False,0.06242787
ENSG00000115827,DCAF17,138.0,-67.97117716440222,98.0,False,0.00580161
ENSG00000115828,QPCT,82.0,26.338177224942726,57.0,False,0.00069041
ENSG00000115839,RAB3GAP1,367.0,163.49105983108643,226.0,False,0.01898652
ENSG00000115840,SLC25A12,183.0,-60.53553136622152,129.0,False,0.06607339
ENSG00000115841,RMDN2,90.0,2.8837848743631866,58.0,False,0.00030822
ENSG00000115866,DARS1,409.0,52.7077999763856,255.0,False,0.0155433
ENSG00000115875,SRSF7,136.0,-71.94455324455643,96.0,False,0.40513856
ENSG00000115896,PLCL1,117.0,35.32891810287221,76.0,False,0.04827914
ENSG00000115902,SLC1A4,418.0,229.4193423377092,281.0,False,0.00991486
ENSG00000115904,SOS1,466.0,118.75028008541588,294.0,False,0.27692692
ENSG00000115935,WIPF1,490.0,-25.175222810008307,312.0,False,0.0927611
ENSG00000115942,ORC2,128.0,-117.78921078835512,82.0,False,0.02690683
ENSG00000115944,COX7A2L,245.0,-52.248374775481125,162.0,False,0.00211628
ENSG00000115946,PNO1,372.0,107.11505500423357,238.0,False,0.03330807
ENSG00000115947,ORC4,80.0,-115.52956092303674,54.0,False,0.00249697
ENSG00000115956,PLEK,97.0,27.843352732947867,61.0,False,0.0080317
ENSG00000115966,ATF2,319.0,-46.76069976555638,204.0,False,0.31030636
ENSG00000115970,THADA,189.0,-35.623292094088875,119.0,False,0.00102296
ENSG00000115977,AAK1,299.0,4.725650514665972,204.0,False,0.22793857
ENSG00000115993,TRAK2,143.0,-53.52528051073219,86.0,False,0.00800739
ENSG00000115998,C2orf42,63.0,-83.07066187935848,42.0,False,0.02979437
ENSG00000116001,TIA1,184.0,-95.98192455854162,122.0,False,0.05575365
ENSG00000116005,PCYOX1,112.0,-29.217367120603967,74.0,False,0.00079168
ENSG00000116016,EPAS1,261.0,161.31786429184007,172.0,False,0.07139037
ENSG00000116017,ARID3A,233.0,33.111931375487956,163.0,False,0.24888491
ENSG00000116044,NFE2L2,251.0,-69.58209376447755,163.0,False,0.03417564
ENSG00000116062,MSH6,288.0,-20.74213893465796,186.0,False,0.03382103
ENSG00000116095,PLEKHA3,170.0,-71.41154844255408,123.0,False,0.01842543
ENSG00000116096,SPR,190.0,77.09061566422574,134.0,False,0.00110217
ENSG00000116106,EPHA4,104.0,30.113586535158916,62.0,False,0.20803532
ENSG00000116127,ALMS1,83.0,-79.04197540927284,51.0,False,0.00472985
ENSG00000116128,BCL9,123.0,-31.161212423122272,80.0,False,0.0735138
ENSG00000116133,DHCR24,499.0,229.5132242947539,321.0,False,0.04976887
ENSG00000116138,DNAJC16,82.0,-52.35499970740271,51.0,False,0.00258781
ENSG00000116157,GPX7,129.0,-52.12242292642397,91.0,False,0.00102052
ENSG00000116171,SCP2,274.0,-38.92943259687165,173.0,False,0.00441405
ENSG00000116191,RALGPS2,31.0,-10.834646815651674,21.0,False,0.0647448
ENSG00000116198,CEP104,88.0,-95.88875458498757,53.0,False,0.00121932
ENSG00000116199,FAM20B,84.0,-103.04631237605213,58.0,False,0.01905005
ENSG00000116205,TCEANC2,87.0,-89.37689078175899,56.0,False,0.00192869
ENSG00000116209,TMEM59,251.0,31.272597904500827,147.0,False,0.00212319
ENSG00000116212,LRRC42,172.0,-48.87524871530404,118.0,False,0.00111306
ENSG00000116213,WRAP73,98.0,-94.94506841820576,71.0,False,0.00199267
ENSG00000116237,ICMT,352.0,47.0265261865525,239.0,False,0.09235879
ENSG00000116260,QSOX1,89.0,-37.910279174829014,51.0,False,0.0021893
ENSG00000116266,STXBP3,134.0,-99.99714795312298,81.0,False,0.02947041
ENSG00000116273,PHF13,132.0,-22.96121240715034,83.0,False,0.36825251
ENSG00000116285,ERRFI1,73.0,11.121200663518753,44.0,False,0.01823639
ENSG00000116288,PARK7,383.0,0.8138814089500102,248.0,False,0.02733878
ENSG00000116299,ELAPOR1,363.0,231.70812115346342,233.0,False,0.0073713
ENSG00000116337,AMPD2,115.0,-51.214757078832974,76.0,False,0.01645215
ENSG00000116350,SRSF4,209.0,-124.61620241570489,138.0,False,0.27434993
ENSG00000116353,MECR,157.0,-16.30028218984672,103.0,False,0.00114809
ENSG00000116396,KCNC4,158.0,36.652969485488,109.0,False,0.02668766
ENSG00000116406,EDEM3,194.0,-49.647399400562264,123.0,False,0.0394092
ENSG00000116455,WDR77,377.0,82.11046182133695,228.0,False,0.01365417
ENSG00000116459,ATP5PB,313.0,-48.99249135199186,198.0,False,0.00985944
ENSG00000116473,RAP1A,417.0,-88.87920295811813,270.0,False,0.27414978
ENSG00000116478,HDAC1,406.0,63.71515897540603,271.0,False,0.07519199
ENSG00000116489,CAPZA1,212.0,-162.32278919043586,130.0,False,0.13558065
ENSG00000116497,S100PBP,332.0,91.41957199265644,207.0,False,0.02073116
ENSG00000116514,RNF19B,731.0,471.21662967392933,431.0,False,0.12063129
ENSG00000116521,SCAMP3,226.0,-63.72659797467455,136.0,False,0.00615392
ENSG00000116525,TRIM62,53.0,-37.461242839213945,31.0,False,0.00808987
ENSG00000116539,ASH1L,478.0,193.6716316361597,285.0,False,0.4155145
ENSG00000116560,SFPQ,357.0,89.9717791858752,215.0,True,0.5316354
ENSG00000116574,RHOU,209.0,80.96129276517107,117.0,False,0.02295141
ENSG00000116584,ARHGEF2,339.0,-30.06243539140128,239.0,False,0.23857249
ENSG00000116586,LAMTOR2,281.0,-13.020061487824407,177.0,False,0.05241585
ENSG00000116604,MEF2D,325.0,137.58580841830337,199.0,False,0.36908309
ENSG00000116641,DOCK7,208.0,100.44224684943052,145.0,False,0.048662
ENSG00000116649,SRM,654.0,198.48078270794804,405.0,False,0.05523285
ENSG00000116661,FBXO2,95.0,24.728037464186112,65.0,False,0.00471307
ENSG00000116663,FBXO6,253.0,63.06676798561037,174.0,False,0.00194488
ENSG00000116667,C1orf21,155.0,-10.419903158813995,105.0,False,0.13312746
ENSG00000116668,SWT1,141.0,33.43483183831353,91.0,False,0.07560924
ENSG00000116670,MAD2L2,283.0,-15.781768562661199,196.0,False,0.06078529
ENSG00000116675,DNAJC6,189.0,90.05451676687433,127.0,False,0.16116539
ENSG00000116678,LEPR,165.0,52.26871683613658,101.0,False,0.06076366
ENSG00000116679,IVNS1ABP,410.0,-28.61065281958716,265.0,False,0.11036569
ENSG00000116685,KIAA2013,143.0,-81.54977993164347,101.0,False,0.01467233
ENSG00000116688,MFN2,115.0,-98.16454897286629,74.0,False,0.12080066
ENSG00000116690,PRG4,97.0,8.011697597835777,65.0,False,0.00556531
ENSG00000116691,MIIP,247.0,23.496136465343717,158.0,False,0.00049091
ENSG00000116698,SMG7,36.0,-118.01367746933269,23.0,False,0.14973045
ENSG00000116701,NCF2,151.0,66.91496715271367,96.0,False,0.01297775
ENSG00000116704,SLC35D1,176.0,-2.807741801598226,112.0,False,0.00709512
ENSG00000116711,PLA2G4A,64.0,-39.77548750417699,47.0,False,0.02451619
ENSG00000116717,GADD45A,491.0,258.7613391627794,299.0,False,0.03501429
ENSG00000116741,RGS2,230.0,114.1747806034818,145.0,False,0.00474707
ENSG00000116747,RO60,135.0,-134.07669672968305,87.0,False,0.05434671
ENSG00000116750,UCHL5,361.0,77.37938766941907,226.0,False,0.03579317
ENSG00000116752,BCAS2,209.0,-82.00822791276967,143.0,False,0.00567939
ENSG00000116754,SRSF11,50.0,-121.94217529939439,32.0,False,0.52192955
ENSG00000116761,CTH,340.0,225.3402584378927,214.0,False,0.00264074
ENSG00000116771,AGMAT,340.0,96.28439627172754,217.0,False,0.0010448
ENSG00000116786,PLEKHM2,120.0,-104.26163325138022,81.0,False,0.03659033
ENSG00000116791,CRYZ,188.0,11.437737909615343,115.0,False,0.00045644
ENSG00000116793,PHTF1,243.0,66.1765972431383,169.0,False,0.00167047
ENSG00000116809,ZBTB17,275.0,60.53981803211296,177.0,False,0.09339785
ENSG00000116815,CD58,351.0,92.25636263513711,242.0,False,0.01188281
ENSG00000116819,TFAP2E,32.0,-16.040737082513026,20.0,False,0.00358501
ENSG00000116824,CD2,668.0,-3.7149489383816956,421.0,False,0.01486454
ENSG00000116830,TTF2,286.0,12.29575119063881,192.0,False,0.00076441
ENSG00000116852,KIF21B,478.0,163.11410228055252,311.0,False,0.04811334
ENSG00000116857,TMEM9,136.0,19.077822587266,95.0,False,0.01599885
ENSG00000116863,ADPRS,156.0,-74.84809071845162,108.0,False,0.00499469
ENSG00000116871,MAP7D1,328.0,-34.430487820429406,220.0,False,0.10045938
ENSG00000116874,WARS2,109.0,-60.86170226881647,62.0,False,0.00876609
ENSG00000116906,GNPAT,172.0,-107.41926348703282,107.0,False,0.03103675
ENSG00000116918,TSNAX,114.0,-103.53571277623891,75.0,False,0.04615145
ENSG00000116922,C1orf109,207.0,14.587632814299134,129.0,False,0.0006789
ENSG00000116954,RRAGC,283.0,60.85296026231219,190.0,False,0.23088078
ENSG00000116962,NID1,64.0,23.19145266815474,53.0,False,0.01331476
ENSG00000116977,LGALS8,290.0,2.398157753406906,198.0,False,0.00051846
ENSG00000116984,MTR,201.0,-43.89993484988261,143.0,False,0.01035886
ENSG00000117000,RLF,219.0,20.0509475482802,126.0,False,0.42615578
ENSG00000117010,ZNF684,40.0,-63.041950039561,27.0,False,0.00101426
ENSG00000117016,RIMS3,166.0,88.5436943705071,102.0,False,0.03168436
ENSG00000117020,AKT3,276.0,107.40249183284067,187.0,False,0.45608482
ENSG00000117036,ETV3,124.0,-40.658407816787054,85.0,False,0.2212614
ENSG00000117054,ACADM,285.0,-9.036394854974617,203.0,False,0.003497
ENSG00000117090,SLAMF1,402.0,50.35467918924974,264.0,False,0.02071189
ENSG00000117091,CD48,580.0,134.26652984896177,381.0,False,0.01288715
ENSG00000117118,SDHB,390.0,10.11739028864676,268.0,False,0.01034113
ENSG00000117133,RPF1,170.0,-52.31696133465921,115.0,False,0.00249661
ENSG00000117139,KDM5B,414.0,150.53512911381662,275.0,False,0.0220585
ENSG00000117143,UAP1,400.0,140.34845542143046,255.0,False,0.0288521
ENSG00000117151,CTBS,327.0,107.90819501458162,218.0,False,0.00112418
ENSG00000117153,KLHL12,188.0,-50.772380146693905,119.0,False,0.02776501
ENSG00000117155,SSX2IP,100.0,-44.41171199147734,60.0,False,0.01444548
ENSG00000117222,RBBP5,105.0,-125.0825564792329,70.0,False,0.24620139
ENSG00000117226,GBP3,204.0,52.754398989878155,132.0,False,0.00042685
ENSG00000117228,GBP1,473.0,165.57500770593848,316.0,False,0.0003951
ENSG00000117280,RAB29,274.0,46.45117200125636,173.0,False,0.02790625
ENSG00000117298,ECE1,399.0,95.89004238414697,248.0,False,0.07707775
ENSG00000117308,GALE,181.0,-17.71885951001422,114.0,False,0.00208307
ENSG00000117318,ID3,248.0,143.9355812562123,144.0,False,0.1565546
ENSG00000117335,CD46,226.0,-16.738246827258735,142.0,False,0.00098889
ENSG00000117360,PRPF3,216.0,-66.32145364361469,129.0,True,0.46088354
ENSG00000117362,APH1A,226.0,-57.82330100113715,150.0,False,0.13385093
ENSG00000117385,P3H1,72.0,-75.09525316949984,44.0,False,0.00435493
ENSG00000117394,SLC2A1,265.0,-24.21639122625365,167.0,False,0.24372635
ENSG00000117399,CDC20,403.0,97.8873549344355,260.0,False,0.01267535
ENSG00000117408,IPO13,83.0,-88.66648704029829,64.0,False,0.11616675
ENSG00000117410,ATP6V0B,344.0,7.370487239406941,230.0,False,0.23320624
ENSG00000117411,B4GALT2,228.0,52.01938614615029,153.0,False,0.06556765
ENSG00000117419,ERI3,199.0,-29.062334305752245,131.0,False,0.05332199
ENSG00000117448,AKR1A1,312.0,-13.116742471523054,216.0,False,0.00190477
ENSG00000117450,PRDX1,586.0,196.87606733169835,371.0,False,0.00133414
ENSG00000117475,BLZF1,239.0,53.45386991218998,157.0,False,0.00367724
ENSG00000117479,SLC19A2,125.0,-8.56537923287426,78.0,False,0.0039174
ENSG00000117480,FAAH,17.0,-36.29741353679687,13.0,False,0.00181855
ENSG00000117481,NSUN4,102.0,-86.21693170445018,59.0,False,0.00049791
ENSG00000117500,TMED5,311.0,18.62486897019585,199.0,False,0.00332221
ENSG00000117505,DR1,219.0,-168.3019128695447,145.0,False,0.37670613
ENSG00000117519,CNN3,142.0,80.6868301454067,94.0,False,0.08177476
ENSG00000117523,PRRC2C,119.0,-234.5752957010357,80.0,False,0.23441516
ENSG00000117528,ABCD3,134.0,-77.08273929993817,87.0,False,0.04306406
ENSG00000117533,VAMP4,287.0,80.31836512521744,188.0,False,0.01800516
ENSG00000117543,DPH5,306.0,58.48992521084939,207.0,False,0.00146258
ENSG00000117560,FASLG,420.0,209.1658981191451,264.0,False,0.00636958
ENSG00000117569,PTBP2,131.0,-19.759503077332482,88.0,False,0.33077818
ENSG00000117586,TNFSF4,209.0,137.63432594014816,122.0,False,0.01227176
ENSG00000117592,PRDX6,134.0,-106.36417649740962,76.0,False,0.00572076
ENSG00000117593,DARS2,174.0,-46.88065206027215,123.0,False,0.00391081
ENSG00000117594,HSD11B1,144.0,65.74767242949913,95.0,False,0.0143146
ENSG00000117595,IRF6,21.0,-23.582605336675307,16.0,False,0.42402126
ENSG00000117602,RCAN3,389.0,104.5068272606073,251.0,False,0.00524695
ENSG00000117614,SYF2,251.0,-41.55787152975043,168.0,False,0.00980663
ENSG00000117616,RSRP1,509.0,227.56184056237947,328.0,False,0.00127566
ENSG00000117620,SLC35A3,90.0,-114.42091174799502,60.0,False,0.01107919
ENSG00000117625,RCOR3,256.0,34.681631431109466,166.0,False,0.12556871
ENSG00000117632,STMN1,280.0,52.67509576088091,167.0,False,0.19027766
ENSG00000117640,MTFR1L,161.0,-23.36289317350945,107.0,False,0.00769693
ENSG00000117643,MAN1C1,239.0,125.26266335292259,154.0,False,0.05676078
ENSG00000117650,NEK2,243.0,27.41709648231054,162.0,False,0.00494739
ENSG00000117682,DHDDS,107.0,-111.52655766909099,71.0,False,0.05113283
ENSG00000117691,NENF,270.0,22.03382593547154,187.0,False,0.00124073
ENSG00000117697,NSL1,182.0,-85.84721899181815,117.0,False,0.0038251
ENSG00000117713,ARID1A,146.0,-128.24372624632153,115.0,False,0.54933805
ENSG00000117724,CENPF,359.0,24.31404488093284,215.0,False,0.00326136
ENSG00000117748,RPA2,142.0,-109.76941917141103,104.0,True,0.02474431
ENSG00000117751,PPP1R8,92.0,-119.74471494221984,65.0,False,0.33710328
ENSG00000117758,STX12,161.0,-11.145922811814827,105.0,False,0.09198388
ENSG00000117859,OSBPL9,193.0,-55.97852257270888,129.0,False,0.09706473
ENSG00000117862,TXNDC12,163.0,-82.01605469032953,107.0,False,0.00294605
ENSG00000117868,ESYT2,511.0,109.2782900224646,311.0,False,0.02754023
ENSG00000117899,MESD,162.0,-86.29804884422616,114.0,False,0.03606991
ENSG00000117906,RCN2,132.0,-51.14545481544971,87.0,False,0.02785169
ENSG00000117984,CTSD,412.0,177.93635333025424,277.0,False,0.025468
ENSG00000118007,STAG1,218.0,-66.23304940876623,153.0,False,0.33242879
ENSG00000118046,STK11,159.0,-96.45490062114091,103.0,False,0.31771633
ENSG00000118058,KMT2A,398.0,132.3342403222754,247.0,False,0.72775099
ENSG00000118096,IFT46,121.0,-47.333395519772864,76.0,False,0.02460735
ENSG00000118137,APOA1,25.0,-21.12980455815069,16.0,False,0.00776269
ENSG00000118162,KPTN,83.0,-43.954754887663384,59.0,False,0.00191475
ENSG00000118193,KIF14,220.0,-1.7767595935070943,144.0,False,0.02070103
ENSG00000118197,DDX59,182.0,-30.425174545110217,125.0,False,0.00093031
ENSG00000118200,CAMSAP2,109.0,34.195155351267786,74.0,False,0.15324038
ENSG00000118217,ATF6,139.0,-86.33104782582515,86.0,False,0.01865132
ENSG00000118242,MREG,297.0,90.04583422528309,196.0,False,0.00222672
ENSG00000118246,FASTKD2,265.0,-6.505469018609347,167.0,False,0.00296056
ENSG00000118257,NRP2,181.0,35.95889347459451,130.0,False,0.03441255
ENSG00000118260,CREB1,161.0,-114.4238129370984,96.0,False,0.41714256
ENSG00000118263,KLF7,212.0,50.7644125322104,144.0,False,0.43593401
ENSG00000118276,B4GALT6,58.0,-11.086914831478932,40.0,False,0.05534951
ENSG00000118292,C1orf54,80.0,7.215785736055905,49.0,False,0.00186956
ENSG00000118308,IRAG2,445.0,287.6613115312215,287.0,False,0.01134897
ENSG00000118363,SPCS2,207.0,-33.86454813903448,122.0,False,0.23973057
ENSG00000118369,USP35,112.0,3.6852731808415626,68.0,False,0.00332571
ENSG00000118402,ELOVL4,82.0,31.85855132375682,57.0,False,0.06901899
ENSG00000118418,HMGN3,408.0,124.5790212078203,277.0,False,0.02349408
ENSG00000118420,UBE3D,44.0,-53.232896310507044,31.0,False,0.00355644
ENSG00000118454,ANKRD13C,103.0,-79.65630171974412,66.0,False,0.14831317
ENSG00000118482,PHF3,176.0,-32.276698355576,113.0,False,0.07235627
ENSG00000118495,PLAGL1,147.0,26.295306580887107,101.0,False,0.23706106
ENSG00000118496,FBXO30,264.0,76.860923998922,165.0,False,0.07637239
ENSG00000118503,TNFAIP3,620.0,226.19607042185376,380.0,False,0.26175737
ENSG00000118507,AKAP7,214.0,84.82555080833339,136.0,False,0.00149324
ENSG00000118508,RAB32,56.0,-24.18401160219191,37.0,False,0.00291203
ENSG00000118513,MYB,336.0,99.18707430061752,230.0,False,0.21401752
ENSG00000118514,ALDH8A1,49.0,-7.073350190885751,29.0,False,0.00064023
ENSG00000118515,SGK1,344.0,106.42545765795333,231.0,False,0.05300708
ENSG00000118518,RNF146,198.0,22.34775466142841,133.0,False,0.14451365
ENSG00000118564,FBXL5,292.0,49.17560475323924,186.0,False,0.14896395
ENSG00000118579,MED28,138.0,-192.1359408282544,91.0,False,0.00416434
ENSG00000118596,SLC16A7,258.0,71.8729416537452,186.0,False,0.00643746
ENSG00000118600,RXYLT1,246.0,48.166319616193675,161.0,False,0.00574001
ENSG00000118620,ZNF430,42.0,-82.97479296548306,27.0,False,0.0035343
ENSG00000118640,VAMP8,454.0,67.39391249070339,275.0,False,0.00822681
ENSG00000118655,DCLRE1B,78.0,-59.6369202243273,59.0,False,0.00208871
ENSG00000118680,MYL12B,122.0,-51.7292439235988,83.0,False,0.05692107
ENSG00000118689,FOXO3,266.0,105.2404646121799,181.0,False,0.24593467
ENSG00000118690,ARMC2,93.0,21.70901456372532,62.0,False,0.00078722
ENSG00000118705,RPN2,104.0,-73.38755686755422,67.0,True,0.06544695
ENSG00000118707,TGIF2,91.0,-70.56823578618221,70.0,False,0.0540266
ENSG00000118762,PKD2,169.0,-5.045597116395804,113.0,False,0.03919552
ENSG00000118777,ABCG2,71.0,3.004790095928616,51.0,False,0.0003651
ENSG00000118785,SPP1,102.0,26.794950585742683,61.0,False,0.00167555
ENSG00000118804,STBD1,125.0,41.79333045385587,82.0,False,0.00066314
ENSG00000118816,CCNI,521.0,4.002348774762481,347.0,False,0.1026323
ENSG00000118855,MFSD1,228.0,14.49925132907969,138.0,False,0.00044364
ENSG00000118873,RAB3GAP2,152.0,-94.94990183106367,90.0,False,0.06353389
ENSG00000118894,EEF2KMT,128.0,-12.548517690398128,92.0,False,0.00033136
ENSG00000118900,UBN1,53.0,-116.05525308065856,27.0,False,0.21277997
ENSG00000118922,KLF12,296.0,89.12934234315284,177.0,False,0.25400598
ENSG00000118939,UCHL3,202.0,-16.383584549432257,138.0,False,0.00760751
ENSG00000118960,HS1BP3,71.0,-28.582511172987658,37.0,False,0.00122929
ENSG00000118961,LDAH,97.0,-90.49753039230754,62.0,False,0.00059282
ENSG00000118965,WDR35,93.0,-25.15671344499328,66.0,False,0.00280263
ENSG00000118971,CCND2,460.0,40.312605548388035,313.0,False,0.3244152
ENSG00000118985,ELL2,372.0,-18.29789330378155,245.0,False,0.14477995
ENSG00000119004,CYP20A1,160.0,-61.11640882637126,94.0,False,0.00090101
ENSG00000119013,NDUFB3,324.0,16.317814394941777,220.0,False,0.00149979
ENSG00000119041,GTF3C3,148.0,-129.0241302843827,100.0,False,0.02084785
ENSG00000119048,UBE2B,221.0,-101.60285763888756,154.0,False,0.10926102
ENSG00000119138,KLF9,260.0,71.71071746918186,178.0,False,0.44795059
ENSG00000119185,ITGB1BP1,329.0,65.31171675329466,201.0,False,0.00489721
ENSG00000119203,CPSF3,184.0,-57.59909003650621,129.0,False,0.01072511
ENSG00000119231,SENP5,115.0,-123.09640989597716,81.0,False,0.13153718
ENSG00000119242,CCDC92,382.0,212.38374123051875,232.0,False,0.03615241
ENSG00000119280,C1orf198,176.0,57.444115683437104,121.0,False,0.01309133
ENSG00000119314,PTBP3,252.0,-115.57976418117744,164.0,False,0.13340674
ENSG00000119318,RAD23B,245.0,-81.92197109031032,150.0,False,0.31702267
ENSG00000119321,FKBP15,71.0,-134.9219348585329,36.0,False,0.00929419
ENSG00000119326,CTNNAL1,200.0,15.307343866609266,135.0,False,0.00344915
ENSG00000119328,ABITRAM,12.0,-73.34637411344274,8.0,False,0.00058665
ENSG00000119333,DYNC2I2,142.0,-24.96204286404697,88.0,False,0.00081785
ENSG00000119335,SET,271.0,-15.819592555622577,182.0,False,0.68907825
ENSG00000119383,PTPA,199.0,-72.727232345313,128.0,False,0.10895994
ENSG00000119392,GLE1,113.0,-127.67867538236405,74.0,False,0.00957644
ENSG00000119396,RAB14,180.0,-146.63554170875005,119.0,False,0.53435923
ENSG00000119397,CNTRL,225.0,-132.65304244192833,151.0,False,0.00240572
ENSG00000119402,FBXW2,130.0,-190.64412550531762,87.0,False,0.29537221
ENSG00000119403,PHF19,441.0,83.14111104448074,278.0,False,0.15475503
ENSG00000119408,NEK6,312.0,126.1265106991674,215.0,False,0.02997741
ENSG00000119411,BSPRY,216.0,83.35947200607737,150.0,False,0.00065979
ENSG00000119414,PPP6C,121.0,-195.27099072652328,77.0,False,0.23708676
ENSG00000119421,NDUFA8,165.0,-112.29644450635745,98.0,False,0.01753258
ENSG00000119431,HDHD3,82.0,-62.86833127944695,56.0,False,0.0008387
ENSG00000119446,RBM18,119.0,-88.56641388880155,88.0,False,0.01542528
ENSG00000119471,HSDL2,233.0,-2.9423340958176567,149.0,False,0.00334913
ENSG00000119487,MAPKAP1,147.0,-109.5283551711054,104.0,False,0.367168
ENSG00000119508,NR4A3,307.0,156.21039187442898,187.0,False,0.15864564
ENSG00000119509,INVS,116.0,-77.74881414487672,69.0,False,0.00565886
ENSG00000119514,GALNT12,71.0,16.691813212799346,52.0,False,0.00152879
ENSG00000119522,DENND1A,143.0,-41.59486043971839,89.0,False,0.12325232
ENSG00000119523,ALG2,254.0,17.644588472159064,172.0,False,0.00577629
ENSG00000119537,KDSR,278.0,27.198634877362153,186.0,False,0.01425913
ENSG00000119541,VPS4B,220.0,-63.31369667746904,141.0,False,0.04021512
ENSG00000119574,ZBTB45,87.0,-87.11266391007725,54.0,False,0.00646372
ENSG00000119599,DCAF4,118.0,-20.86404595601787,92.0,False,0.00421769
ENSG00000119616,FCF1,135.0,-103.13747407172998,89.0,False,0.02572112
ENSG00000119632,IFI27L2,362.0,106.36095043347864,231.0,False,0.00069192
ENSG00000119638,NEK9,159.0,-18.097385989174136,97.0,False,0.00937568
ENSG00000119640,ACYP1,173.0,-15.005566950332948,108.0,False,0.00409367
ENSG00000119650,IFT43,106.0,-14.358112117997681,67.0,False,0.00126434
ENSG00000119655,NPC2,499.0,241.58124386235772,314.0,False,0.0013986
ENSG00000119661,DNAL1,87.0,-17.487596568744785,52.0,False,0.00603893
ENSG00000119669,IRF2BPL,173.0,12.104154159451696,112.0,False,0.23942038
ENSG00000119682,AREL1,89.0,-97.47396598567106,60.0,False,0.02604537
ENSG00000119684,MLH3,114.0,-58.2659196594023,84.0,False,0.0012167
ENSG00000119685,TTLL5,184.0,-53.30307958647252,104.0,False,0.00789736
ENSG00000119686,FLVCR2,87.0,18.566152504476996,59.0,False,0.00299998
ENSG00000119688,ABCD4,111.0,-7.881815717881484,80.0,False,0.00160621
ENSG00000119689,DLST,107.0,-118.69390634468655,62.0,False,0.06926969
ENSG00000119698,PPP4R4,61.0,3.956560176565816,46.0,False,0.02540768
ENSG00000119699,TGFB3,21.0,-38.797775400581315,16.0,False,0.23310546
ENSG00000119705,SLIRP,267.0,38.4943382426852,173.0,False,0.00077528
ENSG00000119714,GPR68,331.0,129.2889619707095,212.0,False,0.00557706
ENSG00000119723,COQ6,112.0,-43.86657137896765,68.0,False,0.00237361
ENSG00000119725,ZNF410,244.0,-75.43670111434632,155.0,False,0.14097334
ENSG00000119729,RHOQ,211.0,14.107457774776172,144.0,False,0.0551408
ENSG00000119760,SUPT7L,98.0,-87.01187257955314,61.0,False,0.01740681
ENSG00000119771,KLHL29,27.0,-25.808126887019895,18.0,False,0.08625263
ENSG00000119772,DNMT3A,360.0,67.82896382390592,238.0,False,0.00574407
ENSG00000119777,TMEM214,204.0,-29.213213274026998,139.0,False,0.01162785
ENSG00000119778,ATAD2B,102.0,-56.405206544407214,57.0,False,0.18845271
ENSG00000119782,FKBP1B,78.0,6.23068940968416,54.0,False,0.03296418
ENSG00000119787,ATL2,188.0,-82.53553802669927,109.0,False,0.04668083
ENSG00000119801,YPEL5,670.0,432.3933054444262,425.0,False,0.18345858
ENSG00000119812,FAM98A,261.0,22.45403945662386,179.0,False,0.07064355
ENSG00000119820,YIPF4,271.0,-29.046738556527686,177.0,False,0.01773325
ENSG00000119844,AFTPH,212.0,-42.82035001181525,130.0,False,0.29257984
ENSG00000119862,LGALSL,100.0,-5.194458679740446,64.0,False,0.01948085
ENSG00000119878,CRIPT,172.0,-91.37860831526694,124.0,False,0.00279552
ENSG00000119899,SLC17A5,96.0,-47.09788055022215,67.0,False,0.00317407
ENSG00000119900,OGFRL1,130.0,-27.304691876523513,73.0,False,0.0256043
ENSG00000119906,SLF2,129.0,-60.278786008646456,85.0,False,0.04737527
ENSG00000119912,IDE,218.0,-13.23066738944685,139.0,False,0.0299615
ENSG00000119917,IFIT3,397.0,242.77589792568693,258.0,False,0.005234
ENSG00000119922,IFIT2,367.0,229.7947384539139,227.0,False,0.00296523
